CountryCode,SeriesCode,Year,Value
SGP,SP.POP.TOTL.MA.ZS,2020,51.770922169173
SGP,SP.POP.TOTL.MA.ZS,2021,51.6850723636882
SGP,SP.POP.TOTL.MA.ZS,2022,51.6771049322243
SGP,SP.POP.TOTL.MA.ZS,2023,51.6899636540395
SGP,SP.POP.TOTL.MA.ZS,2024,51.6671818931083
SGP,SP.POP.TOTL.MA.ZS,2025,51.6507260571477
SGP,SP.POP.TOTL,2015,5535002.0
SGP,SP.POP.TOTL,2016,5607283.0
SGP,SP.POP.TOTL,2017,5612253.0
SGP,SP.POP.TOTL,2018,5638676.0
SGP,SP.POP.TOTL,2019,5703569.0
SGP,SP.POP.TOTL,2020,5685807.0
SGP,SP.POP.TOTL,2021,5453566.0
SGP,SP.POP.TOTL,2022,5637022.0
SGP,SP.POP.TOTL,2023,5917648.0
SGP,SP.POP.TOTL,2024,6036860.0
SGP,SP.POP.TOTL,2025,6111175.0
SGP,SP.POP.GROW,2015,1.18637693749822
SGP,SP.POP.GROW,2016,1.29743609938602
SGP,SP.POP.GROW,2017,0.0885954699924263
SGP,SP.POP.GROW,2018,0.469704298714121
SGP,SP.POP.GROW,2019,1.14428330688929
SGP,SP.POP.GROW,2020,-0.311904961250833
SGP,SP.POP.GROW,2021,-4.17033630017526
SGP,SP.POP.GROW,2022,3.30862052439523
SGP,SP.POP.GROW,2023,4.85831607781442
SGP,SP.POP.GROW,2024,1.99449365639324
SGP,SP.POP.GROW,2025,1.22350531679895
SGP,SP.URB.TOTL.IN.ZS,2015,100.0
SGP,SP.URB.TOTL.IN.ZS,2016,100.0
SGP,SP.URB.TOTL.IN.ZS,2017,100.0
SGP,SP.URB.TOTL.IN.ZS,2018,100.0
SGP,SP.URB.TOTL.IN.ZS,2019,100.0
SGP,SP.URB.TOTL.IN.ZS,2020,100.0
SGP,SP.URB.TOTL.IN.ZS,2021,100.0
SGP,SP.URB.TOTL.IN.ZS,2022,100.0
SGP,SP.URB.TOTL.IN.ZS,2023,100.0
SGP,SP.URB.TOTL.IN.ZS,2024,100.0
SGP,SP.URB.TOTL.IN.ZS,2025,100.0
SGP,SP.DYN.TFRT.IN,2015,1.24
SGP,SP.DYN.TFRT.IN,2016,1.2
SGP,SP.DYN.TFRT.IN,2017,1.16
SGP,SP.DYN.TFRT.IN,2018,1.14
SGP,SP.DYN.TFRT.IN,2019,1.14
SGP,SP.DYN.TFRT.IN,2020,1.1
SGP,SP.DYN.TFRT.IN,2021,1.12
SGP,SP.DYN.TFRT.IN,2022,1.04
SGP,SP.DYN.TFRT.IN,2023,0.97
SGP,SP.DYN.TFRT.IN,2024,0.97
SGP,SP.POP.0014.TO.ZS,2015,12.6825690982427
SGP,SP.POP.0014.TO.ZS,2016,12.5211872971862
SGP,SP.POP.0014.TO.ZS,2017,12.4248348769561
SGP,SP.POP.0014.TO.ZS,2018,12.3293830835908
SGP,SP.POP.0014.TO.ZS,2019,12.2130675867847
SGP,SP.POP.0014.TO.ZS,2020,12.1745227285284
SGP,SP.POP.0014.TO.ZS,2021,12.1688552167305
SGP,SP.POP.0014.TO.ZS,2022,12.005289665656
SGP,SP.POP.0014.TO.ZS,2023,11.787475387969
SGP,SP.POP.0014.TO.ZS,2024,11.686158685972
SGP,SP.POP.0014.TO.ZS,2025,11.6891623727803
SGP,SP.POP.65UP.TO.ZS,2015,8.99820725948152
SGP,SP.POP.65UP.TO.ZS,2016,9.44794121187799
SGP,SP.POP.65UP.TO.ZS,2017,9.96401995439571
SGP,SP.POP.65UP.TO.ZS,2018,10.4836486140996
SGP,SP.POP.65UP.TO.ZS,2019,10.9750531897302
SGP,SP.POP.65UP.TO.ZS,2020,11.5849477696371
SGP,SP.POP.65UP.TO.ZS,2021,12.258194216314
SGP,SP.POP.65UP.TO.ZS,2022,12.6908966015146
SGP,SP.POP.65UP.TO.ZS,2023,13.0953667239036
SGP,SP.POP.65UP.TO.ZS,2024,13.6562182859265
SGP,SP.POP.65UP.TO.ZS,2025,14.2110377720053
SGP,SP.POP.DPND,2015,27.6825611982179
SGP,SP.POP.DPND,2016,28.1544000884945
SGP,SP.POP.DPND,2017,28.8474686470753
SGP,SP.POP.DPND,2018,29.5555499902006
SGP,SP.POP.DPND,2019,30.1882050728381
SGP,SP.POP.DPND,2020,31.1638429496119
SGP,SP.POP.DPND,2021,32.3224926548392
SGP,SP.POP.DPND,2022,32.7954085061744
SGP,SP.POP.DPND,2023,33.1253772353762
SGP,SP.POP.DPND,2024,33.9448002385635
SGP,SP.POP.DPND,2025,34.9531221844161
SGP,SP.POP.DPND.OL,2015,11.4891426032608
SGP,SP.POP.DPND.OL,2016,12.107956919257
SGP,SP.POP.DPND.OL,2017,12.8383872844393
SGP,SP.POP.DPND.OL,2018,13.5821491189877
SGP,SP.POP.DPND.OL,2019,14.2882283779185
SGP,SP.POP.DPND.OL,2020,15.1952679757198
SGP,SP.POP.DPND.OL,2021,16.2203521552397
SGP,SP.POP.DPND.OL,2022,16.8529336310715
SGP,SP.POP.DPND.OL,2023,17.4332629423088
SGP,SP.POP.DPND.OL,2024,18.2917992019483
SGP,SP.POP.DPND.OL,2025,19.1782337477873
SGP,SP.POP.DPND.YG,2015,16.1934185949572
SGP,SP.POP.DPND.YG,2016,16.0464431692375
SGP,SP.POP.DPND.YG,2017,16.009081362636
SGP,SP.POP.DPND.YG,2018,15.9734008712129
SGP,SP.POP.DPND.YG,2019,15.8999766949196
SGP,SP.POP.DPND.YG,2020,15.9685749738921
SGP,SP.POP.DPND.YG,2021,16.1021404995995
SGP,SP.POP.DPND.YG,2022,15.9424748751029
SGP,SP.POP.DPND.YG,2023,15.6921142930674
SGP,SP.POP.DPND.YG,2024,15.6530010366152
SGP,SP.POP.DPND.YG,2025,15.7748884366288
THA,SP.POP.TOTL.FE.IN,2015,35856230.0
THA,SP.POP.TOTL.FE.IN,2016,36051319.0
THA,SP.POP.TOTL.FE.IN,2017,36238464.0
THA,SP.POP.TOTL.FE.IN,2018,36384841.0
THA,SP.POP.TOTL.FE.IN,2019,36498738.0
THA,SP.POP.TOTL.FE.IN,2020,36601089.0
THA,SP.POP.TOTL.FE.IN,2021,36686198.0
THA,SP.POP.TOTL.FE.IN,2022,36730034.0
THA,SP.POP.TOTL.FE.IN,2023,36752428.0
THA,SP.POP.TOTL.FE.IN,2024,36772621.0
THA,SP.POP.TOTL.FE.IN,2025,36783262.0
THA,SP.POP.TOTL.FE.ZS,2015,50.8304875214406
THA,SP.POP.TOTL.FE.ZS,2016,50.8769402968319
THA,SP.POP.TOTL.FE.ZS,2017,50.9251950110811
THA,SP.POP.TOTL.FE.ZS,2018,50.9762388457376
THA,SP.POP.TOTL.FE.ZS,2019,51.0312906591011
THA,SP.POP.TOTL.FE.ZS,2020,51.0892383397479
THA,SP.POP.TOTL.FE.ZS,2021,51.1467483552853
THA,SP.POP.TOTL.FE.ZS,2022,51.2021545199855
THA,SP.POP.TOTL.FE.ZS,2023,51.2568764051475
THA,SP.POP.TOTL.FE.ZS,2024,51.3096714795113
THA,SP.POP.TOTL.FE.ZS,2025,51.3590231246323
THA,SP.POP.TOTL.MA.IN,2015,34684565.0
THA,SP.POP.TOTL.MA.IN,2016,34808522.0
THA,SP.POP.TOTL.MA.IN,2017,34921723.0
THA,SP.POP.TOTL.MA.IN,2018,34991238.0
THA,SP.POP.TOTL.MA.IN,2019,35023533.0
THA,SP.POP.TOTL.MA.IN,2020,35040395.0
THA,SP.POP.TOTL.MA.IN,2021,35041134.0
THA,SP.POP.TOTL.MA.IN,2022,35005295.0
THA,SP.POP.TOTL.MA.IN,2023,34950007.0
THA,SP.POP.TOTL.MA.IN,2024,34895390.0
THA,SP.POP.TOTL.MA.IN,2025,34836601.0
THA,SP.POP.TOTL.MA.ZS,2015,49.1695124785594
THA,SP.POP.TOTL.MA.ZS,2016,49.1230597031681
THA,SP.POP.TOTL.MA.ZS,2017,49.0748049889189
THA,SP.POP.TOTL.MA.ZS,2018,49.0237611542624
THA,SP.POP.TOTL.MA.ZS,2019,48.9687093408989
THA,SP.POP.TOTL.MA.ZS,2020,48.9107616602521
THA,SP.POP.TOTL.MA.ZS,2021,48.8532516447147
THA,SP.POP.TOTL.MA.ZS,2022,48.7978454800145
THA,SP.POP.TOTL.MA.ZS,2023,48.7431235948525
THA,SP.POP.TOTL.MA.ZS,2024,48.6903285204887
THA,SP.POP.TOTL.MA.ZS,2025,48.6409768753677
THA,SP.POP.TOTL,2015,70540795.0
THA,SP.POP.TOTL,2016,70859841.0
THA,SP.POP.TOTL,2017,71160187.0
THA,SP.POP.TOTL,2018,71376079.0
THA,SP.POP.TOTL,2019,71522271.0
THA,SP.POP.TOTL,2020,71641484.0
THA,SP.POP.TOTL,2021,71727332.0
THA,SP.POP.TOTL,2022,71735329.0
THA,SP.POP.TOTL,2023,71702435.0
THA,SP.POP.TOTL,2024,71668011.0
THA,SP.POP.TOTL,2025,71619863.0
THA,SP.POP.GROW,2015,0.460976294059414
THA,SP.POP.GROW,2016,0.451266062797186
THA,SP.POP.GROW,2017,0.422963510133952
THA,SP.POP.GROW,2018,0.302929452489855
THA,SP.POP.GROW,2019,0.204609851692418
THA,SP.POP.GROW,2020,0.166540794566251
THA,SP.POP.GROW,2021,0.119758274714782
THA,SP.POP.GROW,2022,0.0111485454856964
THA,SP.POP.GROW,2023,-0.0458651887192549
THA,SP.POP.GROW,2024,-0.0480210554154485
THA,SP.POP.GROW,2025,-0.0672045728198196
THA,SP.URB.TOTL.IN.ZS,2015,46.9521043776171
THA,SP.URB.TOTL.IN.ZS,2016,47.8801095551247
THA,SP.URB.TOTL.IN.ZS,2017,49.2311973571777
THA,SP.URB.TOTL.IN.ZS,2018,54.5843734741211
THA,SP.URB.TOTL.IN.ZS,2019,55.9266166687012
THA,SP.URB.TOTL.IN.ZS,2020,57.2358779907227
THA,SP.URB.TOTL.IN.ZS,2021,58.5087776184082
THA,SP.URB.TOTL.IN.ZS,2022,59.742374420166
THA,SP.URB.TOTL.IN.ZS,2023,60.9341926574707
THA,SP.URB.TOTL.IN.ZS,2024,61.8689338391321
THA,SP.URB.TOTL.IN.ZS,2025,62.7993377136296
THA,SP.DYN.TFRT.IN,2015,1.451
THA,SP.DYN.TFRT.IN,2016,1.4
THA,SP.DYN.TFRT.IN,2017,1.363
THA,SP.DYN.TFRT.IN,2018,1.323
THA,SP.DYN.TFRT.IN,2019,1.285
THA,SP.DYN.TFRT.IN,2020,1.259
THA,SP.DYN.TFRT.IN,2021,1.234
THA,SP.DYN.TFRT.IN,2022,1.221
THA,SP.DYN.TFRT.IN,2023,1.212
THA,SP.DYN.TFRT.IN,2024,1.204
THA,SP.POP.0014.TO.ZS,2015,18.10770407317
THA,SP.POP.0014.TO.ZS,2016,17.7345182179105
THA,SP.POP.0014.TO.ZS,2017,17.3369766439765
THA,SP.POP.0014.TO.ZS,2018,16.9415128347237
THA,SP.POP.0014.TO.ZS,2019,16.5514326299846
THA,SP.POP.0014.TO.ZS,2020,16.1671338087241
THA,SP.POP.0014.TO.ZS,2021,15.7908306139144
THA,SP.POP.0014.TO.ZS,2022,15.4329660912268
THA,SP.POP.0014.TO.ZS,2023,15.0896793114488
THA,SP.POP.0014.TO.ZS,2024,14.7494821643648
THA,SP.POP.0014.TO.ZS,2025,14.4141877233136
THA,SP.POP.65UP.TO.ZS,2015,10.3239727428364
THA,SP.POP.65UP.TO.ZS,2016,10.7814783921017
THA,SP.POP.65UP.TO.ZS,2017,11.2659962515276
THA,SP.POP.65UP.TO.ZS,2018,11.7833301811334
THA,SP.POP.65UP.TO.ZS,2019,12.3287535151114
THA,SP.POP.65UP.TO.ZS,2020,12.8979852852991
THA,SP.POP.65UP.TO.ZS,2021,13.4920297885888
THA,SP.POP.65UP.TO.ZS,2022,14.0967841661394
THA,SP.POP.65UP.TO.ZS,2023,14.7182560815403
THA,SP.POP.65UP.TO.ZS,2024,15.3627543814492
THA,SP.POP.65UP.TO.ZS,2025,16.017421033045
THA,SP.POP.DPND,2015,39.72661984392
THA,SP.POP.DPND,2016,39.8914360247636
THA,SP.POP.DPND,2017,40.0618541912691
THA,SP.POP.DPND,2018,40.3013405116213
THA,SP.POP.DPND,2019,40.607794056073
THA,SP.POP.DPND,2020,40.974368915158
THA,SP.POP.DPND,2021,41.4084358543198
THA,SP.POP.DPND,2022,41.9038541372374
THA,SP.POP.DPND,2023,42.4662473757894
THA,SP.POP.DPND,2024,43.0865648827834
THA,SP.POP.DPND,2025,43.7434423954487
THA,SP.POP.DPND.OL,2015,14.4253374635217
THA,SP.POP.DPND.OL,2016,15.0823642795828
THA,SP.POP.DPND.OL,2017,15.7793632430084
THA,SP.POP.DPND.OL,2018,16.5321700852304
THA,SP.POP.DPND.OL,2019,17.3351890927991
THA,SP.POP.DPND.OL,2020,18.1828532318187
THA,SP.POP.DPND.OL,2021,19.0788682890423
THA,SP.POP.DPND.OL,2022,20.0038807513821
THA,SP.POP.DPND.OL,2023,20.968546826091
THA,SP.POP.DPND.OL,2024,21.9820365175353
THA,SP.POP.DPND.OL,2025,23.0239920543965
THA,SP.POP.DPND.YG,2015,25.3012823803982
THA,SP.POP.DPND.YG,2016,24.8090717451808
THA,SP.POP.DPND.YG,2017,24.2824909482607
THA,SP.POP.DPND.YG,2018,23.7691704263909
THA,SP.POP.DPND.YG,2019,23.2726049632739
THA,SP.POP.DPND.YG,2020,22.7915156833393
THA,SP.POP.DPND.YG,2021,22.3295675652775
THA,SP.POP.DPND.YG,2022,21.8999733858553
THA,SP.POP.DPND.YG,2023,21.4977005496984
THA,SP.POP.DPND.YG,2024,21.104528365248
THA,SP.POP.DPND.YG,2025,20.7194503410521
VNM,SP.POP.TOTL.FE.IN,2015,47527300.0
VNM,SP.POP.TOTL.FE.IN,2016,48084841.0
VNM,SP.POP.TOTL.FE.IN,2017,48636377.0
VNM,SP.POP.TOTL.FE.IN,2018,49147626.0
VNM,SP.POP.TOTL.FE.IN,2019,49610246.0
VNM,SP.POP.TOTL.FE.IN,2020,50061601.0
VNM,SP.POP.TOTL.FE.IN,2021,50486603.0
VNM,SP.POP.TOTL.FE.IN,2022,50859448.0
VNM,SP.POP.TOTL.FE.IN,2023,51201223.0
VNM,SP.POP.TOTL.FE.IN,2024,51526287.0
VNM,SP.POP.TOTL.FE.IN,2025,51840189.0
VNM,SP.POP.TOTL.FE.ZS,2015,51.201932653643
VNM,SP.POP.TOTL.FE.ZS,2016,51.1540219801431
VNM,SP.POP.TOTL.FE.ZS,2017,51.1009894756376
VNM,SP.POP.TOTL.FE.ZS,2018,51.0691969712914
VNM,SP.POP.TOTL.FE.ZS,2019,51.0531210709886
VNM,SP.POP.TOTL.FE.ZS,2020,51.0420207279238
VNM,SP.POP.TOTL.FE.ZS,2021,51.0300227326808
VNM,SP.POP.TOTL.FE.ZS,2022,51.0223854367731
VNM,SP.POP.TOTL.FE.ZS,2023,51.0215292556838
VNM,SP.POP.TOTL.FE.ZS,2024,51.0223464274644
VNM,SP.POP.TOTL.FE.ZS,2025,51.0245478263676
VNM,SP.POP.TOTL.MA.IN,2015,45295954.0
VNM,SP.POP.TOTL.MA.IN,2016,45915276.0
VNM,SP.POP.TOTL.MA.IN,2017,46540600.0
VNM,SP.POP.TOTL.MA.IN,2018,47089693.0
VNM,SP.POP.TOTL.MA.IN,2019,47563530.0
VNM,SP.POP.TOTL.MA.IN,2020,48017590.0
VNM,SP.POP.TOTL.MA.IN,2021,48448495.0
VNM,SP.POP.TOTL.MA.IN,2022,48821207.0
VNM,SP.POP.TOTL.MA.IN,2023,49150969.0
VNM,SP.POP.TOTL.MA.IN,2024,49461399.0
VNM,SP.POP.TOTL.MA.IN,2025,49758338.0
VNM,SP.POP.TOTL.MA.ZS,2015,48.798067346357
VNM,SP.POP.TOTL.MA.ZS,2016,48.8459780198569
VNM,SP.POP.TOTL.MA.ZS,2017,48.8990105243624
VNM,SP.POP.TOTL.MA.ZS,2018,48.9308030287086
VNM,SP.POP.TOTL.MA.ZS,2019,48.9468789290115
VNM,SP.POP.TOTL.MA.ZS,2020,48.9579792720762
VNM,SP.POP.TOTL.MA.ZS,2021,48.9699772673192
VNM,SP.POP.TOTL.MA.ZS,2022,48.9776145632269
VNM,SP.POP.TOTL.MA.ZS,2023,48.9784707443162
VNM,SP.POP.TOTL.MA.ZS,2024,48.9776535725356
VNM,SP.POP.TOTL.MA.ZS,2025,48.9754521736324
VNM,SP.POP.TOTL,2015,92823254.0
VNM,SP.POP.TOTL,2016,94000117.0
VNM,SP.POP.TOTL,2017,95176977.0
VNM,SP.POP.TOTL,2018,96237319.0
VNM,SP.POP.TOTL,2019,97173776.0
VNM,SP.POP.TOTL,2020,98079191.0
VNM,SP.POP.TOTL,2021,98935098.0
VNM,SP.POP.TOTL,2022,99680655.0
VNM,SP.POP.TOTL,2023,100352192.0
VNM,SP.POP.TOTL,2024,100987686.0
VNM,SP.POP.TOTL,2025,101598527.0
VNM,SP.POP.GROW,2015,1.23975403093124
VNM,SP.POP.GROW,2016,1.25988366517733
VNM,SP.POP.GROW,2017,1.24420473643635
VNM,SP.POP.GROW,2018,1.10791395242199
VNM,SP.POP.GROW,2019,0.968366698803348
VNM,SP.POP.GROW,2020,0.927434295850725
VNM,SP.POP.GROW,2021,0.868883560805873
VNM,SP.POP.GROW,2022,0.750756665157789
VNM,SP.POP.GROW,2023,0.671429250652247
VNM,SP.POP.GROW,2024,0.631267006487247
VNM,SP.POP.GROW,2025,0.603044839155161
VNM,SP.URB.TOTL.IN.ZS,2015,32.3810945365679
VNM,SP.URB.TOTL.IN.ZS,2016,32.8476189285136
VNM,SP.URB.TOTL.IN.ZS,2017,33.3625963003742
VNM,SP.URB.TOTL.IN.ZS,2018,33.9410227821412
VNM,SP.URB.TOTL.IN.ZS,2019,34.6239134999511
VNM,SP.URB.TOTL.IN.ZS,2020,35.5706676299742
VNM,SP.URB.TOTL.IN.ZS,2021,36.6540656426603
VNM,SP.URB.TOTL.IN.ZS,2022,37.5478515625
VNM,SP.URB.TOTL.IN.ZS,2023,38.1298904418945
VNM,SP.URB.TOTL.IN.ZS,2024,38.4900703430176
VNM,SP.URB.TOTL.IN.ZS,2025,38.8299160351294
VNM,SP.DYN.TFRT.IN,2015,2.1
VNM,SP.DYN.TFRT.IN,2016,2.0
VNM,SP.DYN.TFRT.IN,2017,1.985
VNM,SP.DYN.TFRT.IN,2018,1.88
VNM,SP.DYN.TFRT.IN,2019,1.943
VNM,SP.DYN.TFRT.IN,2020,1.957
VNM,SP.DYN.TFRT.IN,2021,1.942
VNM,SP.DYN.TFRT.IN,2022,1.927
VNM,SP.DYN.TFRT.IN,2023,1.913
VNM,SP.DYN.TFRT.IN,2024,1.895
VNM,SP.POP.0014.TO.ZS,2015,23.9927664031257
VNM,SP.POP.0014.TO.ZS,2016,24.1320754107789
VNM,SP.POP.0014.TO.ZS,2017,24.4196414223158
VNM,SP.POP.0014.TO.ZS,2018,24.5830496141364
VNM,SP.POP.0014.TO.ZS,2019,24.53947310095
VNM,SP.POP.0014.TO.ZS,2020,24.3889440319711
VNM,SP.POP.0014.TO.ZS,2021,24.1976460962436
VNM,SP.POP.0014.TO.ZS,2022,23.9348788388279
VNM,SP.POP.0014.TO.ZS,2023,23.6058472126142
VNM,SP.POP.0014.TO.ZS,2024,23.2240051365074
VNM,SP.POP.0014.TO.ZS,2025,22.8560173908821
VNM,SP.POP.65UP.TO.ZS,2015,6.45078979885794
VNM,SP.POP.65UP.TO.ZS,2016,6.60876308594788
VNM,SP.POP.65UP.TO.ZS,2017,6.76773963938779
VNM,SP.POP.65UP.TO.ZS,2018,6.98161953689909
VNM,SP.POP.65UP.TO.ZS,2019,7.25022977006795
VNM,SP.POP.65UP.TO.ZS,2020,7.56724481954587
VNM,SP.POP.65UP.TO.ZS,2021,7.88570347458642
VNM,SP.POP.65UP.TO.ZS,2022,8.23004774597438
VNM,SP.POP.65UP.TO.ZS,2023,8.62116598619573
VNM,SP.POP.65UP.TO.ZS,2024,9.04718319297274
VNM,SP.POP.65UP.TO.ZS,2025,9.49453578200007
VNM,SP.POP.DPND,2015,43.7681325303024
VNM,SP.POP.DPND,2016,44.38523018963
VNM,SP.POP.DPND,2017,45.3221818606231
VNM,SP.POP.DPND,2018,46.123352133928
VNM,SP.POP.DPND,2019,46.6054316189935
VNM,SP.POP.DPND,2020,46.9641361395404
VNM,SP.POP.DPND,2021,47.2392982614886
VNM,SP.POP.DPND,2022,47.4163647594031
VNM,SP.POP.DPND,2023,47.5514131558407
VNM,SP.POP.DPND,2024,47.6476510341859
VNM,SP.POP.DPND,2025,47.8208691230641
VNM,SP.POP.DPND.OL,2015,9.27417992736107
VNM,SP.POP.DPND.OL,2016,9.54207774357747
VNM,SP.POP.DPND.OL,2017,9.8350269066046
VNM,SP.POP.DPND.OL,2018,10.201775794375
VNM,SP.POP.DPND.OL,2019,10.629230593085
VNM,SP.POP.DPND.OL,2020,11.1211352293981
VNM,SP.POP.DPND.OL,2021,11.6108537735214
VNM,SP.POP.DPND.OL,2022,12.1324364656354
VNM,SP.POP.DPND.OL,2023,12.7206521797624
VNM,SP.POP.DPND.OL,2024,13.3579535353205
VNM,SP.POP.DPND.OL,2025,14.0349059014874
VNM,SP.POP.DPND.YG,2015,34.4939526029414
VNM,SP.POP.DPND.YG,2016,34.8431524460525
VNM,SP.POP.DPND.YG,2017,35.4871549540185
VNM,SP.POP.DPND.YG,2018,35.921576339553
VNM,SP.POP.DPND.YG,2019,35.9762010259085
VNM,SP.POP.DPND.YG,2020,35.8430009101423
VNM,SP.POP.DPND.YG,2021,35.6284444879672
VNM,SP.POP.DPND.YG,2022,35.2839282937677
VNM,SP.POP.DPND.YG,2023,34.8307609760783
VNM,SP.POP.DPND.YG,2024,34.2896974988655
VNM,SP.POP.DPND.YG,2025,33.7859632215767
TLS,SP.POP.TOTL.FE.IN,2015,592449.0
TLS,SP.POP.TOTL.FE.IN,2016,604598.0
TLS,SP.POP.TOTL.FE.IN,2017,616910.0
TLS,SP.POP.TOTL.FE.IN,2018,629726.0
TLS,SP.POP.TOTL.FE.IN,2019,642976.0
TLS,SP.POP.TOTL.FE.IN,2020,656360.0
TLS,SP.POP.TOTL.FE.IN,2021,669265.0
TLS,SP.POP.TOTL.FE.IN,2022,679188.0
TLS,SP.POP.TOTL.FE.IN,2023,686512.0
TLS,SP.POP.TOTL.FE.IN,2024,694510.0
TLS,SP.POP.TOTL.FE.IN,2025,703273.0
TLS,SP.POP.TOTL.FE.ZS,2015,49.1605068988293
TLS,SP.POP.TOTL.FE.ZS,2016,49.2218990141747
TLS,SP.POP.TOTL.FE.ZS,2017,49.2856532260448
TLS,SP.POP.TOTL.FE.ZS,2018,49.3531531969287
TLS,SP.POP.TOTL.FE.ZS,2019,49.4237650323419
TLS,SP.POP.TOTL.FE.ZS,2020,49.4972301278832
TLS,SP.POP.TOTL.FE.ZS,2021,49.5700813027399
TLS,SP.POP.TOTL.FE.ZS,2022,49.6012911753859
TLS,SP.POP.TOTL.FE.ZS,2023,49.5932198982002
TLS,SP.POP.TOTL.FE.ZS,2024,49.5852604313177
TLS,SP.POP.TOTL.FE.ZS,2025,49.5780102896121
TLS,SP.POP.TOTL.MA.IN,2015,612682.0
TLS,SP.POP.TOTL.MA.IN,2016,623714.0
TLS,SP.POP.TOTL.MA.IN,2017,634793.0
TLS,SP.POP.TOTL.MA.IN,2018,646233.0
TLS,SP.POP.TOTL.MA.IN,2019,657969.0
TLS,SP.POP.TOTL.MA.IN,2020,669693.0
TLS,SP.POP.TOTL.MA.IN,2021,680874.0
TLS,SP.POP.TOTL.MA.IN,2022,690107.0
TLS,SP.POP.TOTL.MA.IN,2023,697774.0
TLS,SP.POP.TOTL.MA.IN,2024,706128.0
TLS,SP.POP.TOTL.MA.IN,2025,715244.0
TLS,SP.POP.TOTL.MA.ZS,2015,50.8394931011707
TLS,SP.POP.TOTL.MA.ZS,2016,50.7781009858252
TLS,SP.POP.TOTL.MA.ZS,2017,50.7143467739552
TLS,SP.POP.TOTL.MA.ZS,2018,50.6468468030713
TLS,SP.POP.TOTL.MA.ZS,2019,50.5762349676581
TLS,SP.POP.TOTL.MA.ZS,2020,50.5027698721168
TLS,SP.POP.TOTL.MA.ZS,2021,50.4299186972601
TLS,SP.POP.TOTL.MA.ZS,2022,50.3987088246141
TLS,SP.POP.TOTL.MA.ZS,2023,50.4067801017998
TLS,SP.POP.TOTL.MA.ZS,2024,50.4147395686823
TLS,SP.POP.TOTL.MA.ZS,2025,50.4219897103879
TLS,SP.POP.TOTL,2015,1205131.0
TLS,SP.POP.TOTL,2016,1228312.0
TLS,SP.POP.TOTL,2017,1251703.0
TLS,SP.POP.TOTL,2018,1275959.0
TLS,SP.POP.TOTL,2019,1300945.0
TLS,SP.POP.TOTL,2020,1326053.0
TLS,SP.POP.TOTL,2021,1350139.0
TLS,SP.POP.TOTL,2022,1369295.0
TLS,SP.POP.TOTL,2023,1384286.0
TLS,SP.POP.TOTL,2024,1400638.0
TLS,SP.POP.TOTL,2025,1418517.0
TLS,SP.POP.GROW,2015,1.94624234080117
TLS,SP.POP.GROW,2016,1.90525943887907
TLS,SP.POP.GROW,2017,1.88641549739516
TLS,SP.POP.GROW,2018,1.91930286555216
TLS,SP.POP.GROW,2019,1.93928707188808
TLS,SP.POP.GROW,2020,1.91159373351817
TLS,SP.POP.GROW,2021,1.80006893139932
TLS,SP.POP.GROW,2022,1.40884587356384
TLS,SP.POP.GROW,2023,1.08884743970717
TLS,SP.POP.GROW,2024,1.17433638550192
TLS,SP.POP.GROW,2025,1.26841125849065
TLS,SP.URB.TOTL.IN.ZS,2015,29.5043315008419
TLS,SP.URB.TOTL.IN.ZS,2016,29.4462907628171
TLS,SP.URB.TOTL.IN.ZS,2017,29.3600996787092
TLS,SP.URB.TOTL.IN.ZS,2018,29.248617510057
TLS,SP.URB.TOTL.IN.ZS,2019,29.1148755245217
TLS,SP.URB.TOTL.IN.ZS,2020,28.9619049897647
TLS,SP.URB.TOTL.IN.ZS,2021,28.7927371734472
TLS,SP.URB.TOTL.IN.ZS,2022,28.5857292288968
TLS,SP.URB.TOTL.IN.ZS,2023,28.595471832952
TLS,SP.URB.TOTL.IN.ZS,2024,28.6641074179574
TLS,SP.URB.TOTL.IN.ZS,2025,28.7864318960935
TLS,SP.DYN.TFRT.IN,2015,3.779
TLS,SP.DYN.TFRT.IN,2016,3.582
TLS,SP.DYN.TFRT.IN,2017,3.399
TLS,SP.DYN.TFRT.IN,2018,3.244
TLS,SP.DYN.TFRT.IN,2019,3.116
TLS,SP.DYN.TFRT.IN,2020,3.011
TLS,SP.DYN.TFRT.IN,2021,2.892
TLS,SP.DYN.TFRT.IN,2022,2.801
TLS,SP.DYN.TFRT.IN,2023,2.707
TLS,SP.DYN.TFRT.IN,2024,2.627
TLS,SP.POP.0014.TO.ZS,2015,39.1229919722454
TLS,SP.POP.0014.TO.ZS,2016,38.4458665411828
TLS,SP.POP.0014.TO.ZS,2017,37.7850816048216
TLS,SP.POP.0014.TO.ZS,2018,37.1670249592659
TLS,SP.POP.0014.TO.ZS,2019,36.5772713593854
TLS,SP.POP.0014.TO.ZS,2020,36.0057493909559
TLS,SP.POP.0014.TO.ZS,2021,35.4378087877651
TLS,SP.POP.0014.TO.ZS,2022,34.8343363430319
TLS,SP.POP.0014.TO.ZS,2023,34.2297762167645
TLS,SP.POP.0014.TO.ZS,2024,33.6584470791168
TLS,SP.POP.0014.TO.ZS,2025,33.1150655525928
TLS,SP.POP.65UP.TO.ZS,2015,5.26079519123017
TLS,SP.POP.65UP.TO.ZS,2016,5.38991941376434
TLS,SP.POP.65UP.TO.ZS,2017,5.49459416490973
